Product_ID,Product_Name,Category,Sub_Category,Price,Customer_Age,Customer_Gender,Purchase_History,Review_Rating,Review_Sentiment
P6709,Headphones,Electronics,Mobile Phones,1040.64,57,Female,3,4,Positive
P6710,Cabinet,Furniture,Chair,154.98,27,Female,9,4,Positive
P6711,Laptop,Electronics,Headphones,731.95,37,Female,18,4,Positive
P6712,T-Shirt,Clothing,Shoes,24.49,65,Male,17,3,Negative
P6713,Bicycle,Sports,Football,634.71,24,Female,29,4,Positive
P6714,Jacket,Clothing,T-Shirts,163.28,26,Female,10,4,Positive
P6715,Jeans,Clothing,Dresses,24.46,28,Female,11,1,Neutral
P6716,Football,Sports,Football,225.88,27,Female,22,4,Very Positive
P6717,Vacuum Cleaner,Home Appliances,Refrigerator,708.99,64,Male,5,5,Positive
P6718,Lipstick,Beauty,Makeup,132.73,43,Female,20,4,Neutral
P6719,T-Shirt,Clothing,Dresses,113.94,21,Male,48,4,Neutral
P6720,Shampoo,Beauty,Fragrance,197.42,33,Female,26,4,Neutral
P6721,Pants,Clothing,Sweaters,149.72,61,Male,12,4,Neutral
P6722,Lipstick,Beauty,Makeup,141.41,60,Male,16,4,Positive
P6723,Couch,Furniture,Chair,556.56,50,Male,20,4,Very Positive
P6724,Sweater,Clothing,T-Shirts,23.28,32,Male,27,1,Negative
P6725,Bluetooth Speaker,Electronics,Smartwatches,1131.78,40,Female,10,5,Positive
P6726,Soccer Ball,Sports,Football,614.12,46,Female,20,4,Positive
P6727,Bicycle,Sports,Bicycle,597.93,50,Male,0,4,Very Positive
P6728,Headphones,Electronics,Mobile Phones,1346.8,27,Female,32,5,Positive
P6729,Wireless Mouse,Electronics,Smartwatches,394.58,65,Female,0,5,Positive
P6730,Bluetooth Speaker,Electronics,Tablets,1218.72,50,Female,10,4,Very Positive
P6731,Headphones,Electronics,Smartwatches,1183.23,49,Female,17,4,Positive
P6732,Cabinet,Furniture,Bookshelf,1186.56,54,Female,4,4,Positive
P6733,Washing Machine,Home Appliances,Microwave,534.34,62,Male,0,4,Very Positive
P6734,Bluetooth Speaker,Electronics,Headphones,486.01,39,Female,21,4,Very Positive
P6735,Football,Sports,Yoga Mat,723.04,55,Male,13,4,Positive
P6736,Shoes,Clothing,T-Shirts,52.12,45,Male,11,5,Neutral
P6737,Microwave,Home Appliances,Washing Machine,390.73,37,Male,30,4,Very Positive
P6738,Dining Table,Furniture,Chair,162.61,30,Male,18,5,Positive
P6739,Sofa,Furniture,Table,985.75,18,Female,37,4,Positive
P6740,Tennis Racket,Sports,Basketball,460.48,33,Male,18,5,Very Positive
P6741,Soccer Ball,Sports,Yoga Mat,286.48,56,Female,5,5,Positive
P6742,Dining Table,Furniture,Cabinet,1158.16,50,Male,5,5,Positive
P6743,Tablet,Electronics,Tablets,617.46,64,Male,0,5,Very Positive
P6744,Tablet,Electronics,Laptops,1410.3,56,Male,14,5,Very Positive
P6745,Skincare Cream,Beauty,Fragrance,153.4,30,Male,19,4,Neutral
P6746,Shoes,Clothing,Pants,64.97,53,Female,15,3,Positive
P6747,Air Conditioner,Home Appliances,Washing Machine,189.32,24,Male,43,3,Positive
P6748,Skincare Cream,Beauty,Skin Care,151.53,50,Female,2,4,Neutral
P6749,Dining Table,Furniture,Cabinet,1055.54,46,Female,15,4,Very Positive
P6750,Skincare Cream,Beauty,Hair Care,124.5,46,Female,19,5,Positive
P6751,Yoga Mat,Sports,Tennis Racket,100.0,52,Male,8,3,Neutral
P6752,Smartphone,Electronics,Mobile Phones,170.79,25,Female,29,3,Neutral
P6753,Couch,Furniture,Chair,301.09,37,Female,28,5,Positive
P6754,Foundation,Beauty,Makeup,192.69,29,Female,9,3,Neutral
P6755,Microwave,Home Appliances,Refrigerator,178.6,24,Male,42,4,Positive
P6756,Dress,Clothing,Jackets,88.19,38,Female,22,3,Neutral
P6757,Jacket,Clothing,Sweaters,81.27,58,Female,14,3,Neutral
P6758,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,785.49,33,Female,16,5,Positive
P6759,Headphones,Electronics,Mobile Phones,491.32,58,Female,16,5,Very Positive
P6760,Smartphone,Electronics,Speakers,786.21,21,Female,41,5,Positive
P6761,Vacuum Cleaner,Home Appliances,Refrigerator,343.06,47,Male,17,4,Positive
P6762,Lipstick,Beauty,Fragrance,149.39,55,Female,16,4,Positive
P6763,Foundation,Beauty,Nail Polish,176.08,19,Male,7,5,Positive
P6764,Couch,Furniture,Table,558.47,46,Male,17,4,Positive
P6765,Wireless Mouse,Electronics,Smartwatches,107.56,32,Female,22,4,Positive
P6766,Shampoo,Beauty,Skin Care,30.7,34,Male,15,1,Neutral
P6767,Headphones,Electronics,Speakers,592.29,51,Male,19,4,Positive
P6768,Bookshelf,Furniture,Chair,1108.02,23,Male,30,5,Positive
P6769,Tennis Racket,Sports,Football,190.52,40,Male,27,5,Positive
P6770,Cabinet,Furniture,Chair,1422.69,65,Female,2,4,Very Positive
P6771,Air Conditioner,Home Appliances,Refrigerator,394.09,38,Female,28,5,Positive
P6772,Football,Sports,Bicycle,472.53,40,Male,13,4,Very Positive
P6773,Tablet,Electronics,Mobile Phones,1348.63,63,Female,14,5,Very Positive
P6774,Bicycle,Sports,Basketball,538.77,63,Female,1,5,Very Positive
P6775,Lipstick,Beauty,Skin Care,132.46,61,Male,17,3,Positive
P6776,Pants,Clothing,Jackets,160.71,30,Male,21,3,Neutral
P6777,Shampoo,Beauty,Nail Polish,93.96,40,Male,21,5,Positive
P6778,Soccer Ball,Sports,Tennis Racket,414.35,20,Male,14,5,Positive
P6779,Laptop,Electronics,Headphones,367.42,35,Male,24,4,Positive
P6780,Headphones,Electronics,Speakers,1365.54,43,Male,16,5,Positive
P6781,Lipstick,Beauty,Skin Care,6.02,19,Male,38,1,Negative
P6782,Laptop,Electronics,Laptops,420.9,44,Female,22,5,Very Positive
P6783,Sweater,Clothing,Pants,197.75,41,Female,29,4,Positive
P6784,Lipstick,Beauty,Fragrance,112.29,36,Female,16,5,Positive
P6785,Air Conditioner,Home Appliances,Refrigerator,368.53,63,Female,19,4,Very Positive
P6786,Microwave,Home Appliances,Microwave,713.95,48,Male,10,5,Positive
P6787,Vacuum Cleaner,Home Appliances,Microwave,472.9,19,Male,26,4,Very Positive
P6788,Shampoo,Beauty,Makeup,142.09,54,Female,5,3,Positive
P6789,Wireless Mouse,Electronics,Mobile Phones,56.0,51,Female,17,3,Neutral
P6790,Shoes,Clothing,Jackets,167.45,23,Female,20,3,Neutral
P6791,Dining Table,Furniture,Chair,165.1,42,Male,14,3,Neutral
P6792,Chair,Furniture,Table,339.73,44,Male,13,4,Positive
P6793,Smartwatch,Electronics,Mobile Phones,1052.78,44,Male,12,4,Positive
P6794,Nail Polish,Beauty,Hair Care,77.87,22,Male,50,5,Neutral
P6795,Shampoo,Beauty,Nail Polish,96.9,25,Male,36,3,Positive
P6796,Dishwasher,Home Appliances,Air Conditioner,85.54,63,Male,19,5,Neutral
P6797,Vacuum Cleaner,Home Appliances,Refrigerator,746.18,38,Female,13,5,Positive
P6798,Chair,Furniture,Table,1184.76,24,Male,27,5,Positive
P6799,Dress,Clothing,Pants,81.09,64,Female,20,5,Positive
P6800,Headphones,Electronics,Headphones,832.79,58,Male,4,5,Positive
P6801,Cabinet,Furniture,Bookshelf,478.08,28,Male,44,5,Very Positive
P6802,Refrigerator,Home Appliances,Washing Machine,971.91,26,Male,9,4,Very Positive
P6803,Nail Polish,Beauty,Fragrance,24.83,36,Male,19,1,Negative
P6804,Dining Table,Furniture,Chair,1083.02,44,Female,22,4,Very Positive
P6805,Jacket,Clothing,Shoes,14.88,22,Male,29,2,Neutral
P6806,Dress,Clothing,Jackets,175.63,32,Male,10,4,Positive
P6807,Wireless Mouse,Electronics,Laptops,1455.9,45,Male,28,4,Very Positive
P6808,Jacket,Clothing,Dresses,53.17,35,Male,18,4,Positive
P6809,Shampoo,Beauty,Makeup,149.38,20,Male,22,3,Positive
P6810,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,209.09,34,Female,24,5,Very Positive
P6811,Washing Machine,Home Appliances,Vacuum Cleaner,610.55,38,Male,23,5,Very Positive
P6812,Microwave,Home Appliances,Air Conditioner,585.62,54,Female,2,4,Positive
P6813,Sofa,Furniture,Sofa,725.65,54,Female,6,4,Positive
P6814,Refrigerator,Home Appliances,Air Conditioner,949.19,63,Female,0,4,Positive
P6815,Cabinet,Furniture,Chair,1468.78,59,Male,1,5,Positive
P6816,Jeans,Clothing,Pants,167.38,45,Female,23,5,Neutral
P6817,Dress,Clothing,Sweaters,173.57,44,Male,14,5,Neutral
P6818,Yoga Mat,Sports,Football,31.83,39,Female,29,1,Neutral
P6819,Dining Table,Furniture,Sofa,763.29,55,Male,9,4,Very Positive
P6820,Smartphone,Electronics,Laptops,82.93,40,Male,26,4,Neutral
P6821,Shampoo,Beauty,Hair Care,125.14,25,Female,33,4,Positive
P6822,Washing Machine,Home Appliances,Microwave,989.51,30,Female,23,4,Very Positive
P6823,Cabinet,Furniture,Table,882.07,49,Female,21,5,Very Positive
P6824,Tennis Racket,Sports,Yoga Mat,126.87,46,Female,18,4,Neutral
P6825,Headphones,Electronics,Headphones,480.94,54,Female,10,4,Very Positive
P6826,Vacuum Cleaner,Home Appliances,Washing Machine,365.32,65,Male,2,4,Very Positive
P6827,Smartwatch,Electronics,Laptops,168.63,59,Female,13,5,Neutral
P6828,Tennis Racket,Sports,Tennis Racket,713.8,33,Male,10,5,Very Positive
P6829,Headphones,Electronics,Speakers,408.57,41,Male,17,4,Positive
P6830,Sweater,Clothing,Jackets,20.26,45,Male,22,3,Neutral
P6831,Soccer Ball,Sports,Football,549.2,56,Male,0,4,Very Positive
P6832,Bluetooth Speaker,Electronics,Mobile Phones,1096.29,25,Male,38,4,Positive
P6833,Tennis Racket,Sports,Bicycle,612.64,29,Male,23,5,Very Positive
P6834,Microwave,Home Appliances,Washing Machine,748.02,44,Female,16,4,Very Positive
P6835,Smartphone,Electronics,Smartwatches,304.5,40,Male,15,4,Positive
P6836,Pants,Clothing,Shoes,96.14,63,Male,15,4,Positive
P6837,Skincare Cream,Beauty,Skin Care,152.44,26,Male,17,5,Neutral
P6838,Shampoo,Beauty,Fragrance,54.07,39,Male,27,3,Positive
P6839,Couch,Furniture,Sofa,408.94,32,Female,13,4,Very Positive
P6840,Refrigerator,Home Appliances,Refrigerator,99.09,55,Female,5,4,Neutral
P6841,Tennis Racket,Sports,Bicycle,589.79,51,Female,20,5,Positive
P6842,Lipstick,Beauty,Skin Care,143.32,19,Male,19,3,Neutral
P6843,Air Conditioner,Home Appliances,Refrigerator,697.83,61,Male,0,5,Positive
P6844,Dishwasher,Home Appliances,Washing Machine,900.86,64,Female,2,4,Positive
P6845,Wireless Mouse,Electronics,Smartwatches,1395.66,35,Female,23,4,Very Positive
P6846,Football,Sports,Bicycle,463.8,24,Male,50,4,Positive
P6847,Yoga Mat,Sports,Yoga Mat,679.47,53,Female,7,4,Positive
P6848,Dishwasher,Home Appliances,Vacuum Cleaner,463.57,38,Female,17,4,Positive
P6849,Laptop,Electronics,Laptops,631.98,42,Male,25,4,Very Positive
P6850,Jacket,Clothing,Dresses,141.65,21,Male,11,4,Neutral
P6851,Football,Sports,Tennis Racket,100.92,41,Female,24,3,Neutral
P6852,Dress,Clothing,Sweaters,27.51,22,Female,17,3,Negative
P6853,Cabinet,Furniture,Chair,579.66,30,Male,23,4,Positive
P6854,Wireless Mouse,Electronics,Smartwatches,277.97,52,Female,18,5,Positive
P6855,Chair,Furniture,Sofa,721.37,41,Female,19,5,Positive
P6856,Laptop,Electronics,Mobile Phones,1406.32,18,Male,5,4,Very Positive
P6857,Nail Polish,Beauty,Nail Polish,89.7,56,Male,6,3,Neutral
P6858,Bluetooth Speaker,Electronics,Smartwatches,763.73,59,Male,7,4,Very Positive
P6859,Air Conditioner,Home Appliances,Washing Machine,888.19,19,Male,48,5,Very Positive
P6860,Cabinet,Furniture,Bookshelf,1068.9,46,Male,21,4,Very Positive
P6861,Wireless Mouse,Electronics,Headphones,261.14,19,Female,5,5,Very Positive
P6862,Basketball,Sports,Basketball,96.84,25,Female,6,5,Positive
P6863,Bicycle,Sports,Football,631.66,32,Male,18,4,Positive
P6864,Skincare Cream,Beauty,Nail Polish,196.98,36,Female,24,4,Neutral
P6865,Headphones,Electronics,Mobile Phones,912.63,26,Male,15,4,Positive
P6866,Yoga Mat,Sports,Basketball,501.95,23,Female,14,4,Very Positive
P6867,Couch,Furniture,Bookshelf,1308.47,22,Female,13,5,Positive
P6868,Tennis Racket,Sports,Tennis Racket,502.08,33,Female,12,4,Very Positive
P6869,Foundation,Beauty,Skin Care,184.09,48,Female,20,4,Neutral
P6870,Dining Table,Furniture,Bookshelf,1046.92,19,Male,13,5,Very Positive
P6871,Basketball,Sports,Football,696.05,63,Male,18,4,Positive
P6872,Jeans,Clothing,Jackets,43.83,27,Male,32,1,Negative
P6873,Football,Sports,Yoga Mat,604.38,61,Female,19,4,Very Positive
P6874,Wireless Mouse,Electronics,Headphones,1106.45,64,Male,1,4,Very Positive
P6875,Football,Sports,Basketball,745.89,54,Male,14,4,Very Positive
P6876,Refrigerator,Home Appliances,Air Conditioner,230.54,55,Female,5,5,Very Positive
P6877,Dining Table,Furniture,Chair,1388.72,36,Male,29,5,Very Positive
P6878,Football,Sports,Football,78.0,18,Female,41,5,Neutral
P6879,Air Conditioner,Home Appliances,Air Conditioner,695.71,43,Male,16,4,Positive
P6880,Jeans,Clothing,Shoes,146.75,52,Male,3,5,Positive
P6881,Smartwatch,Electronics,Laptops,655.36,25,Female,31,4,Very Positive
P6882,Perfume,Beauty,Skin Care,169.85,22,Female,14,5,Neutral
P6883,Shoes,Clothing,Pants,57.66,60,Male,7,4,Positive
P6884,Cabinet,Furniture,Chair,809.72,65,Female,1,4,Very Positive
P6885,Jeans,Clothing,Sweaters,101.77,34,Male,30,5,Neutral
P6886,Refrigerator,Home Appliances,Microwave,536.93,22,Male,5,4,Positive
P6887,Soccer Ball,Sports,Basketball,235.91,51,Male,6,4,Positive
P6888,Dress,Clothing,Pants,47.74,52,Male,15,2,Negative
P6889,Pants,Clothing,Pants,103.09,61,Female,14,5,Neutral
P6890,Sweater,Clothing,Pants,30.03,19,Female,6,3,Negative
P6891,Washing Machine,Home Appliances,Air Conditioner,867.14,27,Male,42,4,Positive
P6892,Yoga Mat,Sports,Tennis Racket,143.82,51,Female,8,4,Positive
P6893,Washing Machine,Home Appliances,Air Conditioner,575.38,54,Male,6,4,Positive
P6894,Tablet,Electronics,Headphones,1217.46,36,Male,17,5,Very Positive
P6895,Bluetooth Speaker,Electronics,Mobile Phones,1485.99,55,Female,4,5,Very Positive
P6896,T-Shirt,Clothing,Shoes,30.16,40,Male,29,1,Negative
P6897,Smartphone,Electronics,Smartwatches,818.63,32,Female,19,4,Very Positive
P6898,Bicycle,Sports,Yoga Mat,353.23,53,Female,11,4,Positive
P6899,Dining Table,Furniture,Table,318.2,32,Male,19,5,Very Positive
P6900,Refrigerator,Home Appliances,Air Conditioner,649.4,63,Female,14,4,Very Positive
P6901,Vacuum Cleaner,Home Appliances,Microwave,279.2,61,Male,15,4,Positive
P6902,Dishwasher,Home Appliances,Washing Machine,878.77,48,Male,28,5,Very Positive
P6903,Basketball,Sports,Football,504.72,31,Female,24,5,Positive
P6904,Foundation,Beauty,Nail Polish,104.31,44,Male,16,5,Positive
P6905,Couch,Furniture,Sofa,1166.62,42,Male,13,5,Very Positive
P6906,Jeans,Clothing,Jackets,45.0,46,Male,23,1,Neutral
P6907,Washing Machine,Home Appliances,Vacuum Cleaner,829.15,38,Male,23,4,Very Positive
P6908,Foundation,Beauty,Hair Care,147.54,56,Male,17,5,Positive
P6909,Cabinet,Furniture,Table,869.63,60,Male,13,5,Positive
P6910,Bookshelf,Furniture,Table,154.06,48,Male,25,4,Positive
P6911,Jeans,Clothing,Sweaters,54.0,45,Female,13,4,Positive
P6912,Shoes,Clothing,T-Shirts,195.5,52,Female,8,3,Neutral
P6913,Dishwasher,Home Appliances,Refrigerator,129.57,47,Female,19,3,Neutral
P6914,Bicycle,Sports,Basketball,476.26,44,Female,20,4,Positive
P6915,Cabinet,Furniture,Sofa,687.42,31,Male,15,5,Very Positive
P6916,Jeans,Clothing,Pants,131.07,58,Male,14,4,Positive
P6917,Jacket,Clothing,Shoes,197.42,22,Female,42,5,Neutral
P6918,Tablet,Electronics,Headphones,1245.17,19,Male,48,4,Positive
P6919,Skincare Cream,Beauty,Hair Care,167.32,38,Male,18,3,Positive
P6920,Smartphone,Electronics,Speakers,665.34,56,Male,17,4,Very Positive
P6921,Pants,Clothing,Pants,124.79,49,Female,14,5,Neutral
P6922,Couch,Furniture,Table,120.68,56,Male,8,4,Neutral
P6923,Headphones,Electronics,Mobile Phones,431.28,47,Male,14,5,Very Positive
P6924,Bookshelf,Furniture,Sofa,1214.24,61,Female,0,5,Very Positive
P6925,Bookshelf,Furniture,Sofa,560.36,54,Male,15,5,Very Positive
P6926,Laptop,Electronics,Mobile Phones,171.18,52,Male,10,4,Positive
P6927,Sofa,Furniture,Bookshelf,248.38,19,Female,31,4,Positive
P6928,Vacuum Cleaner,Home Appliances,Air Conditioner,85.86,43,Female,17,4,Neutral
P6929,Wireless Mouse,Electronics,Headphones,638.26,60,Female,0,5,Very Positive
P6930,Nail Polish,Beauty,Fragrance,105.12,60,Male,10,4,Neutral
P6931,Football,Sports,Bicycle,536.92,26,Female,38,5,Very Positive
P6932,Refrigerator,Home Appliances,Refrigerator,172.88,40,Female,19,4,Positive
P6933,Yoga Mat,Sports,Tennis Racket,377.51,38,Female,13,4,Very Positive
P6934,Washing Machine,Home Appliances,Washing Machine,696.1,53,Male,7,5,Positive
P6935,Jacket,Clothing,Dresses,135.44,49,Female,12,3,Positive
P6936,Dishwasher,Home Appliances,Washing Machine,403.82,32,Female,11,4,Very Positive
P6937,Chair,Furniture,Chair,239.63,21,Male,48,4,Positive
P6938,Pants,Clothing,T-Shirts,127.18,36,Male,15,3,Positive
P6939,Vacuum Cleaner,Home Appliances,Washing Machine,917.84,25,Female,40,5,Positive
P6940,Foundation,Beauty,Skin Care,116.09,48,Female,25,4,Neutral
P6941,Bicycle,Sports,Basketball,145.05,48,Male,14,5,Positive
P6942,Perfume,Beauty,Nail Polish,58.44,21,Male,28,4,Positive
P6943,Yoga Mat,Sports,Bicycle,163.96,47,Female,16,3,Positive
P6944,Chair,Furniture,Cabinet,1488.91,35,Male,10,4,Positive
P6945,Yoga Mat,Sports,Basketball,667.32,52,Female,12,4,Very Positive
P6946,Nail Polish,Beauty,Skin Care,143.12,21,Female,45,3,Positive
P6947,Laptop,Electronics,Headphones,694.13,65,Female,8,4,Very Positive
P6948,T-Shirt,Clothing,T-Shirts,199.51,41,Male,16,5,Neutral
P6949,Smartwatch,Electronics,Tablets,980.57,24,Female,25,4,Very Positive
P6950,Microwave,Home Appliances,Microwave,923.17,63,Female,10,4,Very Positive
P6951,Smartphone,Electronics,Laptops,652.2,38,Female,26,5,Positive
P6952,Bicycle,Sports,Yoga Mat,178.73,21,Male,41,3,Neutral
P6953,Bluetooth Speaker,Electronics,Laptops,518.5,26,Female,24,4,Positive
P6954,Pants,Clothing,Pants,161.08,40,Female,26,3,Positive
P6955,Shampoo,Beauty,Fragrance,81.57,18,Female,34,4,Neutral
P6956,Yoga Mat,Sports,Bicycle,70.36,20,Male,42,5,Neutral
P6957,Pants,Clothing,Sweaters,104.6,38,Female,10,5,Neutral
P6958,T-Shirt,Clothing,Pants,195.23,29,Male,42,3,Neutral
P6959,Shampoo,Beauty,Makeup,157.61,51,Male,9,4,Neutral
P6960,Jeans,Clothing,Jackets,108.55,31,Male,26,3,Positive
P6961,Foundation,Beauty,Skin Care,197.73,41,Female,13,5,Positive
P6962,Tennis Racket,Sports,Football,267.19,61,Female,13,5,Positive
P6963,Microwave,Home Appliances,Refrigerator,947.92,26,Male,9,5,Very Positive
P6964,Shampoo,Beauty,Hair Care,183.26,63,Male,17,4,Positive
P6965,Skincare Cream,Beauty,Hair Care,109.78,48,Female,10,3,Neutral
P6966,Chair,Furniture,Cabinet,1392.17,60,Female,2,4,Very Positive
P6967,Nail Polish,Beauty,Fragrance,128.95,42,Male,22,5,Neutral
P6968,Jacket,Clothing,T-Shirts,137.64,41,Female,23,4,Positive
P6969,Vacuum Cleaner,Home Appliances,Refrigerator,967.41,63,Female,8,5,Very Positive
P6970,Perfume,Beauty,Makeup,131.67,23,Male,24,3,Neutral
P6971,Pants,Clothing,Dresses,193.08,60,Female,3,3,Neutral
P6972,Wireless Mouse,Electronics,Mobile Phones,264.19,64,Female,15,5,Very Positive
P6973,Dishwasher,Home Appliances,Air Conditioner,117.15,50,Male,0,4,Positive
P6974,Sofa,Furniture,Chair,142.55,38,Male,16,4,Positive
P6975,Bicycle,Sports,Football,268.68,57,Female,0,5,Positive
P6976,Soccer Ball,Sports,Yoga Mat,537.63,35,Female,29,4,Very Positive
P6977,Jacket,Clothing,Pants,111.18,52,Male,0,4,Positive
P6978,Tennis Racket,Sports,Yoga Mat,518.21,22,Male,43,5,Positive
P6979,Laptop,Electronics,Laptops,638.28,41,Male,25,5,Positive
P6980,Jeans,Clothing,Pants,143.36,62,Male,0,4,Positive
P6981,Bicycle,Sports,Basketball,649.35,51,Male,11,4,Positive
P6982,Jeans,Clothing,Dresses,131.16,43,Male,16,3,Neutral
P6983,Football,Sports,Football,627.37,57,Male,18,5,Very Positive
P6984,Chair,Furniture,Chair,908.52,42,Female,11,4,Very Positive
P6985,Jacket,Clothing,Jackets,82.12,32,Male,10,5,Neutral
P6986,Bookshelf,Furniture,Bookshelf,1083.27,42,Female,15,5,Very Positive
P6987,Bluetooth Speaker,Electronics,Mobile Phones,264.73,40,Male,29,5,Very Positive
P6988,Smartwatch,Electronics,Mobile Phones,1007.18,51,Female,20,5,Positive
P6989,Jacket,Clothing,Shoes,16.23,46,Female,12,3,Neutral
P6990,Football,Sports,Tennis Racket,386.16,32,Male,24,5,Very Positive
P6991,Nail Polish,Beauty,Nail Polish,15.78,28,Female,26,1,Negative
P6992,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,210.33,23,Male,16,4,Very Positive
P6993,Wireless Mouse,Electronics,Laptops,1036.91,37,Female,24,5,Very Positive
P6994,Skincare Cream,Beauty,Hair Care,66.14,22,Male,37,3,Positive
P6995,Cabinet,Furniture,Bookshelf,828.24,39,Male,12,5,Positive
P6996,Foundation,Beauty,Hair Care,67.25,26,Female,35,5,Positive
P6997,Smartphone,Electronics,Tablets,1418.46,64,Male,13,5,Very Positive
P6998,Bluetooth Speaker,Electronics,Tablets,243.42,62,Male,5,5,Positive
P6999,Football,Sports,Bicycle,345.41,36,Female,18,4,Positive
P7000,Basketball,Sports,Yoga Mat,62.38,32,Female,17,3,Neutral
P7001,Jacket,Clothing,Jackets,49.21,59,Female,3,3,Negative
P7002,Jeans,Clothing,Jackets,185.49,25,Male,8,3,Neutral
P7003,Perfume,Beauty,Nail Polish,197.35,49,Male,18,5,Positive
P7004,Yoga Mat,Sports,Tennis Racket,307.82,47,Female,29,4,Positive
P7005,Headphones,Electronics,Speakers,58.76,23,Female,30,3,Positive
P7006,Nail Polish,Beauty,Makeup,31.08,30,Female,28,3,Neutral
P7007,Dress,Clothing,Sweaters,34.11,21,Female,8,1,Neutral
P7008,Soccer Ball,Sports,Football,565.53,46,Female,30,5,Very Positive
P7009,Bicycle,Sports,Football,279.23,23,Male,40,5,Very Positive
P7010,Dishwasher,Home Appliances,Microwave,221.92,64,Male,5,4,Very Positive
P7011,Vacuum Cleaner,Home Appliances,Vacuum Cleaner,158.26,30,Female,18,5,Positive
P7012,Bookshelf,Furniture,Chair,187.43,51,Female,0,5,Neutral
P7013,Jacket,Clothing,Sweaters,117.43,43,Female,28,4,Positive
P7014,Bluetooth Speaker,Electronics,Mobile Phones,518.07,44,Female,19,4,Positive
P7015,Headphones,Electronics,Laptops,1445.69,43,Female,10,5,Very Positive
P7016,Cabinet,Furniture,Chair,736.58,52,Female,18,5,Very Positive
P7017,Soccer Ball,Sports,Football,386.91,50,Male,8,5,Positive
P7018,Dress,Clothing,Shoes,174.19,48,Male,14,5,Positive
P7019,Lipstick,Beauty,Fragrance,68.65,45,Male,12,3,Neutral
P7020,Bluetooth Speaker,Electronics,Speakers,1073.82,34,Male,11,5,Positive
P7021,Tablet,Electronics,Headphones,1247.13,33,Male,24,4,Very Positive
P7022,Jacket,Clothing,T-Shirts,101.1,47,Female,16,3,Neutral
P7023,Dress,Clothing,Pants,49.34,56,Male,11,2,Negative
P7024,Refrigerator,Home Appliances,Microwave,471.73,53,Female,16,5,Positive
P7025,Laptop,Electronics,Headphones,1439.52,20,Male,50,4,Positive
P7026,Bookshelf,Furniture,Chair,668.78,28,Female,43,4,Positive
